sample_id,label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,chroma_mean,chroma_std,tempo,pitch_mean,pitch_std,pitch_min,pitch_max
307,0,-241.8784637451172,59.495052337646484,145.45797729492188,57.84431838989258,-7.783810615539551,38.18879318237305,11.632346153259277,41.243064880371094,0.009552896954119205,22.888338088989258,-0.27045533061027527,18.962318420410156,-7.736473560333252,16.50660514831543,-5.191267013549805,16.374706268310547,-2.9998533725738525,12.37393569946289,-9.043973922729492,11.137701988220215,-2.2579472064971924,12.81035327911377,-9.41524600982666,9.318163871765137,-15.999608993530273,10.076184272766113,1987.6199522103457,1702.6059580929245,3386.9554153094464,2861.3080714767493,2058.9205502728987,899.6841818657255,0.0001228444598382339,0.0005910188192501664,0.054084703277687295,0.06630868530285572,0.19109520316123962,0.13741955161094666,0.36210495233535767,0.3249192237854004,83.35433467741936,213.2265293102733,41.85779060492759,150.91750562599972,321.63553939916983
308,0,-252.31613159179688,86.91559600830078,134.12803649902344,49.18636703491211,-24.563880920410156,43.08391571044922,34.86155319213867,33.64229965209961,-2.875316619873047,24.83287811279297,7.324714660644531,19.9475040435791,-13.687034606933594,15.799296379089355,-11.494924545288086,16.606285095214844,-10.036233901977539,13.079964637756348,-5.805479526519775,11.649911880493164,-9.423234939575195,11.229206085205078,-9.997323036193848,11.772366523742676,-10.419330596923828,8.824496269226074,2304.0190785006903,1238.0454705474465,4183.911637395668,2463.432068290543,2549.087181454933,698.9694627980268,0.00012415292439982295,0.000503160641528666,0.05236564114666137,0.047403707861344554,0.11237340420484543,0.06936328113079071,0.3573186695575714,0.3187015950679779,126.04801829268293,196.4499025153468,48.66267342322888,106.10015965572786,312.47919993646246
309,0,-233.5992431640625,79.71546173095703,149.06300354003906,45.205413818359375,0.2422066628932953,42.223323822021484,20.00560760498047,35.06053924560547,-14.114519119262695,23.707273483276367,1.1271700859069824,20.659542083740234,-7.25923490524292,16.688671112060547,-7.857732772827148,14.960874557495117,-8.863554000854492,13.753695487976074,-5.3222527503967285,12.851740837097168,-14.995179176330566,13.00877571105957,-15.249497413635254,13.57259464263916,-8.795489311218262,9.500136375427246,1830.7033311294683,1139.721343111404,3009.26513671875,2380.398903063094,2389.5831890315458,660.6199016269246,0.00012171785783721134,0.0007976332562975585,0.038890749909156974,0.0404157092512366,0.18588508665561676,0.11550497263669968,0.35636207461357117,0.3300250768661499,151.99908088235293,184.74624577820043,40.99760173415312,127.64114839815035,272.0289435230096
310,0,-222.6337890625,85.60565185546875,150.26492309570312,50.20068359375,-4.942329406738281,38.54160690307617,32.47660827636719,34.311134338378906,-3.950857400894165,25.122472763061523,8.246845245361328,17.749906539916992,-12.594624519348145,18.670448303222656,-8.923476219177246,13.989419937133789,-7.500110149383545,12.959016799926758,-11.312535285949707,12.21419620513916,-9.539871215820312,12.037986755371094,-10.086702346801758,10.8502779006958,-10.727571487426758,9.997288703918457,2015.7573346193542,1387.4197146358342,3450.8814318426726,2366.3708867173277,2452.0799566938726,611.4393197836541,0.00014492127229459584,0.0008651273092254996,0.046497844827586204,0.05979778174786712,0.18892014026641846,0.11964637786149979,0.39501476287841797,0.31843867897987366,95.703125,173.69124660523764,38.73942773025493,120.4772012142062,284.8943137887522
311,0,-252.29368591308594,113.55078887939453,118.8172607421875,82.63135528564453,-31.584684371948242,44.32201385498047,18.851232528686523,38.974788665771484,-10.98790454864502,27.76836585998535,14.224516868591309,20.061742782592773,-17.61722183227539,20.143722534179688,8.262616157531738,12.712114334106445,2.1769323348999023,16.93465805053711,-12.328644752502441,19.523683547973633,-1.7378877401351929,12.150653839111328,-1.8680092096328735,9.157747268676758,-14.983295440673828,10.195568084716797,2976.8075156099835,2238.3266880685565,5063.312752016129,3583.270569444912,2594.4163475288433,974.1299307855679,0.0004458923067431897,0.0014877176145091653,0.08079567092293907,0.09888714966375944,0.16710881888866425,0.1254548579454422,0.40538543462753296,0.31647807359695435,82.03125,198.94675172144866,29.411926546388997,136.0144717615048,259.74455274356666
312,0,-229.2926788330078,88.19820404052734,148.14956665039062,37.993343353271484,6.867344379425049,39.07215881347656,34.37416458129883,21.511018753051758,-13.3870210647583,29.814594268798828,9.830554008483887,23.995161056518555,-7.465246200561523,12.712112426757812,-10.742823600769043,15.444401741027832,-1.5247910022735596,13.833623886108398,0.6388643383979797,10.198981285095215,-13.96717357635498,11.921219825744629,-13.51857852935791,14.782075881958008,-4.43718957901001,11.46045970916748,1811.3868025045808,974.1499587671807,3276.089610224185,2195.8150756243126,2556.670692767916,534.9908885431109,8.46136172185652e-05,0.0002604513429105282,0.03608681499094203,0.034874833109674624,0.19768026471138,0.1253376454114914,0.39137423038482666,0.31754133105278015,58.72691761363637,150.3822659681993,26.163256833658153,86.18010893414414,217.16026665672285
313,0,-246.93663024902344,77.6810073852539,156.2170867919922,39.600894927978516,15.450197219848633,38.10500717163086,28.735610961914062,24.403173446655273,-11.410127639770508,28.622262954711914,9.982423782348633,22.051340103149414,-14.375907897949219,20.99705696105957,-14.855472564697266,17.36005401611328,-5.9022698402404785,14.555703163146973,-3.523524761199951,9.514776229858398,-16.31808090209961,11.834511756896973,-12.269801139831543,12.038010597229004,-3.1354448795318604,10.87440013885498,1751.374471300657,1064.1831265393287,3150.3226753715035,2481.063079919565,2522.4410674787728,726.962186240846,0.0001688669726718217,0.0011901820544153452,0.03396286330856643,0.03976515494357723,0.1762142777442932,0.11360570043325424,0.3949123024940491,0.32154974341392517,156.60511363636363,150.7169663718888,30.829437983867162,93.43878979190241,219.6835474110902
314,0,-269.60345458984375,75.0311279296875,156.34767150878906,61.86107635498047,-9.706985473632812,38.696922302246094,16.754039764404297,37.111515045166016,-10.055357933044434,24.63334846496582,6.733030796051025,18.365413665771484,-17.3312931060791,17.619539260864258,-7.934881687164307,13.790059089660645,-5.521645545959473,13.675379753112793,-8.7460355758667,11.018292427062988,-3.5872931480407715,12.596860885620117,-8.316089630126953,9.73779582977295,-9.150540351867676,10.416797637939453,2209.006832056118,1729.0311246118038,3715.828812942814,2928.2296439604697,2330.085653416316,822.3354509782062,0.00014600202848669142,0.00038676956319250166,0.0628894388917004,0.07726089743314184,0.0978727787733078,0.06698508560657501,0.4011618494987488,0.31060436367988586,123.046875,180.4616939126237,35.762542203757135,80.40888484979246,272.0289435230096
315,0,-244.56317138671875,73.48101806640625,155.39669799804688,38.190208435058594,11.03396224975586,37.3153076171875,28.657512664794922,23.151611328125,-6.573526859283447,24.44110679626465,12.883761405944824,22.633304595947266,-11.589678764343262,16.33990478515625,-11.61519718170166,14.387041091918945,-10.206707000732422,13.486570358276367,-1.8752007484436035,12.114094734191895,-12.920833587646484,11.010010719299316,-14.70507526397705,11.601705551147461,-8.243396759033203,11.138525009155273,1747.1932419107127,1072.2753857679447,2962.1994502556345,2383.475161078966,2546.0763577081016,611.5336416313731,0.00010961262159980834,0.0007219399558380246,0.03610346671535893,0.039167564548747154,0.15564902126789093,0.08989232033491135,0.38792291283607483,0.31574928760528564,151.99908088235293,151.52885635056796,25.705355569736533,111.761774089931,242.35023708172005
316,0,-247.01963806152344,82.77030181884766,140.69044494628906,66.67686462402344,-7.456632614135742,32.93516540527344,13.399609565734863,40.41838836669922,-8.277129173278809,30.37416648864746,11.826700210571289,18.09052276611328,-11.710403442382812,18.494966506958008,-8.865403175354004,13.39077377319336,-7.916202068328857,15.0663423538208,-9.848357200622559,13.702917098999023,-0.7251589298248291,12.771183967590332,-8.27123737335205,10.315618515014648,-12.219182014465332,11.409725189208984,2395.9401489285865,1959.9348864665058,4092.3719618055557,3159.3132454703955,2375.7258113630014,893.2495962341546,0.0004330093215685338,0.003725530346855521,0.06667651266718107,0.08333926741656993,0.14053992927074432,0.09981729090213776,0.39641040563583374,0.31477591395378113,93.96306818181819,191.03981019221217,29.85366985260374,140.81101174949947,268.9044246142812
317,0,-240.9657745361328,77.29444122314453,137.68702697753906,63.675209045410156,-9.493523597717285,40.93988800048828,26.74406623840332,37.45457077026367,-7.546809196472168,24.843080520629883,6.1494364738464355,21.077762603759766,-10.10707950592041,14.618986129760742,-1.1676583290100098,11.057966232299805,-4.434084415435791,14.822548866271973,-9.861893653869629,15.642292976379395,-3.0793821811676025,15.372617721557617,-8.28298568725586,10.890470504760742,-12.017463684082031,8.867633819580078,2377.8416277790316,1789.58344825108,4128.515625,3076.360600377075,2464.8003578656553,863.149062620011,0.00023411288566421717,0.0008251424296759069,0.0666769637542517,0.07661087978285328,0.15859849750995636,0.11018837988376617,0.40533962845802307,0.3186321258544922,97.50884433962264,191.77239599776655,31.126165892137927,140.0,286.5446897590969
318,0,-263.9148254394531,78.44914245605469,146.22654724121094,59.66048812866211,-6.431849956512451,38.08526611328125,19.706254959106445,34.71761703491211,-6.247923374176025,27.810827255249023,6.478578090667725,21.562284469604492,-10.683836936950684,16.431177139282227,-5.609895706176758,11.77440357208252,-4.436628818511963,12.988195419311523,-9.531116485595703,12.207804679870605,-5.2480645179748535,10.62171745300293,-10.514225959777832,10.264497756958008,-12.322360038757324,11.54458236694336,2190.177100121344,1696.694817038421,3764.184659414918,2979.926714745252,2354.533306401997,869.2621247054398,0.00014928508608136326,0.0005002535181120038,0.0576145144274635,0.06923830469931637,0.12129388004541397,0.08592191338539124,0.38213911652565,0.314485639333725,99.38401442307692,186.49571671641766,46.131525127445784,107.33298412687205,308.890070205849
319,0,-233.44268798828125,91.06314086914062,139.836181640625,57.02963638305664,-9.453194618225098,33.903812408447266,32.948482513427734,29.679244995117188,0.8873346447944641,27.14794921875,20.65818977355957,19.840299606323242,-8.882719993591309,16.507925033569336,-10.507109642028809,13.889860153198242,-5.971386909484863,14.390162467956543,-5.572793006896973,12.053746223449707,-4.279902935028076,10.736282348632812,-10.377421379089355,11.613024711608887,-11.385597229003906,10.266185760498047,2308.7526416467786,1715.299138252136,4132.417436079545,2914.8348270337674,2545.5897830566696,757.8970704067918,0.00022395694395527244,0.0007701728609390557,0.058454792490118576,0.07507581980745127,0.1664152443408966,0.11271989345550537,0.4164744019508362,0.3086661696434021,70.79409246575342,156.31546249244582,19.659754697085827,120.4772012142062,194.5885507779272
320,0,-219.63710021972656,90.33619689941406,151.00877380371094,31.710206985473633,-4.300421714782715,29.932910919189453,31.68651580810547,21.403491973876953,-16.46363639831543,24.057796478271484,15.810968399047852,21.049631118774414,-9.969542503356934,15.008678436279297,-13.305952072143555,16.632137298583984,-11.877007484436035,11.96021556854248,-0.3637087941169739,10.19906997680664,-12.96407413482666,12.828018188476562,-8.158961296081543,10.749931335449219,-3.0510599613189697,10.78649616241455,2074.3482996485577,919.838169499767,4134.1166015625,2401.6466971369864,2880.3653099648564,586.2517949896466,0.0002594043908175081,0.0017155735986307263,0.040865234375,0.03324728915988058,0.16381576657295227,0.10468044131994247,0.4040081799030304,0.3026042580604553,93.96306818181819,145.84694674971092,12.269753954086541,113.71533548987297,174.36294713023523
321,0,-223.6057586669922,69.4356689453125,146.7149658203125,48.23323440551758,-1.5562654733657837,41.62013626098633,37.827735900878906,32.2633056640625,-2.144792318344116,21.785552978515625,13.525327682495117,18.919246673583984,-6.528540134429932,14.13063907623291,-10.510950088500977,18.191333770751953,-13.48460578918457,13.288467407226562,-5.019490718841553,10.956451416015625,-10.217513084411621,10.000923156738281,-9.650055885314941,12.424205780029297,-8.620386123657227,10.334609031677246,2025.1793838529468,1299.1594978378093,3552.780509159483,2456.857696323021,2568.1654886252136,619.3540378962147,8.790717402007431e-05,0.00027845948352478445,0.04659886853448276,0.05146406249171979,0.17152149975299835,0.109829843044281,0.39796286821365356,0.3088184893131256,129.19921875,135.6368544661103,19.602777002660176,70.0,202.61769324165294
322,0,-234.40211486816406,73.58891296386719,139.9005584716797,57.59280014038086,-25.52339744567871,41.824092864990234,21.730619430541992,36.923797607421875,3.1468300819396973,25.21189308166504,11.176898956298828,17.30253028869629,-11.237102508544922,17.0122127532959,-6.832810401916504,15.20728588104248,-8.445319175720215,14.198555946350098,-10.335006713867188,13.31575870513916,-6.874178886413574,12.937283515930176,-7.932760238647461,11.520923614501953,-10.952852249145508,10.728961944580078,2269.6390090729956,1501.0942815651285,3846.419341907751,2490.9451052355944,2362.3617716316294,693.2697538997519,0.00014974040095694363,0.0006690006703138351,0.060645668440684135,0.06502960122060598,0.1391371637582779,0.08870099484920502,0.3830535411834717,0.31270796060562134,105.46875,172.68402212502983,31.348142361888204,93.43878979190241,268.9044246142812
323,0,-277.29315185546875,78.23423767089844,151.6923828125,59.18598937988281,-24.947208404541016,34.90971755981445,16.901142120361328,35.82115936279297,-2.8718929290771484,24.60870361328125,5.258957862854004,20.22553825378418,-10.55331039428711,15.577306747436523,-7.263715744018555,16.332487106323242,-3.9491217136383057,13.90540885925293,-11.610243797302246,13.480836868286133,-6.778529167175293,11.21904182434082,-9.913725852966309,10.025557518005371,-13.507999420166016,10.726550102233887,2022.037543665628,1464.1590936445239,3485.7069029425184,2469.5925818876353,2183.1023302140798,723.8412119527765,0.0001396077568642795,0.0006026538321748376,0.05284486199817518,0.0626331426681206,0.11200396716594696,0.07541677355766296,0.3741842806339264,0.32111403346061707,126.04801829268293,192.7671689874143,32.81823381319265,128.38056604865398,296.64966642060267
324,0,-233.5731658935547,75.54762268066406,146.51551818847656,57.488033294677734,-17.156696319580078,38.53654098510742,19.57926368713379,33.028385162353516,-6.620110034942627,28.338743209838867,6.608850955963135,18.502872467041016,-15.86357593536377,17.747451782226562,-7.300732612609863,12.769874572753906,-2.65476131439209,12.291182518005371,-9.633208274841309,12.657416343688965,-1.4904855489730835,13.665763854980469,-8.994129180908203,9.920502662658691,-16.6016902923584,11.107489585876465,2224.979164428137,1838.5086220635926,3624.557852909483,2865.4825732242334,2247.9175488324217,744.8049660425594,0.00015350776084233075,0.0006069743540138006,0.06437735721982758,0.08409470429801895,0.1665981262922287,0.09651856869459152,0.3690653443336487,0.3166224956512451,109.95678191489361,198.22668483247205,35.4768530784097,142.4471568943761,293.2423543897755
325,0,-269.3553771972656,74.36986541748047,174.19984436035156,41.09929656982422,27.477352142333984,36.72013854980469,22.81670570373535,21.66158103942871,3.829287052154541,20.766210556030273,14.668298721313477,19.72535514831543,-0.35742998123168945,14.26205062866211,-12.095877647399902,15.295357704162598,-9.394800186157227,11.856616020202637,-2.9800004959106445,11.426679611206055,-9.233630180358887,10.075736999511719,-15.196454048156738,10.44738483428955,-8.077485084533691,11.471327781677246,1214.1410972482913,1048.922030840249,1991.1357751053372,2167.6644901624313,1907.8409758120354,782.3919882434943,9.458674321649596e-05,0.0005421860842034221,0.027976503979400748,0.03422615399875031,0.19574956595897675,0.10915713012218475,0.41159456968307495,0.3114158511161804,132.51201923076923,133.82674454612308,10.508662765865601,110.47808062740982,168.42350505149633
326,0,-230.21372985839844,75.86290740966797,159.77149963378906,45.2127571105957,-0.3160233199596405,37.72623062133789,30.95622444152832,31.41428565979004,-0.44602498412132263,26.285009384155273,12.02638053894043,16.705533981323242,-0.38925570249557495,11.604841232299805,-12.823983192443848,17.762964248657227,-6.266421318054199,11.06033992767334,-6.834336280822754,10.045969009399414,-12.609219551086426,11.741618156433105,-7.97245454788208,12.749785423278809,-4.656641483306885,11.858468055725098,1696.4263560063057,906.3414274312642,2914.6814442213686,1880.6622938450976,2304.2132297324515,520.0930512677277,9.310801397077739e-05,0.000604586151894182,0.03420560186801676,0.030605249979181008,0.17001743614673615,0.11574950069189072,0.3890943229198456,0.3101380467414856,112.34714673913044,129.0110018874476,12.944163252241559,107.33298412687205,187.9601503892369
327,0,-240.0708465576172,73.39849090576172,148.5550994873047,47.80268478393555,1.9578499794006348,39.6347770690918,21.253686904907227,31.05319595336914,-4.585764408111572,25.682085037231445,11.494765281677246,20.00385093688965,-7.754024505615234,17.493648529052734,-9.893908500671387,14.715319633483887,-4.1266560554504395,13.452141761779785,-11.916156768798828,12.133321762084961,-11.623933792114258,12.138006210327148,-11.24574089050293,10.61585807800293,-12.02506160736084,11.924360275268555,1846.5843341852387,1254.4165676380258,3240.344191028226,2409.4514235760143,2379.559301873291,729.7354168550197,0.00011186600750079378,0.000901860068552196,0.04072517641129032,0.049455778150539066,0.1779278814792633,0.11514386534690857,0.3674861788749695,0.3204174339771271,103.359375,178.18716700080037,55.94613762422585,112.4092034608727,412.31877626814713
328,0,-246.51499938964844,84.25029754638672,163.5269012451172,59.1638298034668,-30.448143005371094,35.05548095703125,17.926633834838867,41.34306716918945,-18.351335525512695,25.03523826599121,11.428385734558105,17.011383056640625,-5.100642204284668,14.19448471069336,-7.907012939453125,14.201587677001953,-18.566272735595703,11.765292167663574,-12.647355079650879,14.287154197692871,-4.544947147369385,11.255805015563965,-11.360512733459473,10.679920196533203,-9.923528671264648,10.233433723449707,2118.618673467966,1282.043518767936,3641.8898059475805,2394.4207555215717,2224.936650949416,790.6011834882231,0.0002522238646633923,0.0014406482223421335,0.057369671658986175,0.04856799316559258,0.12450780719518661,0.07005080580711365,0.37968066334724426,0.31059539318084717,166.70866935483872,186.71223596398872,16.697569758242427,138.39196284940547,228.74816345375396
329,0,-245.02574157714844,81.77184295654297,157.30909729003906,34.97958755493164,3.9561338424682617,35.4162483215332,26.174293518066406,24.875844955444336,2.2694437503814697,23.632678985595703,22.132177352905273,16.223527908325195,-1.8909235000610352,15.472559928894043,-13.005293846130371,14.223309516906738,-9.3663969039917,12.252084732055664,-5.3747687339782715,9.648804664611816,-11.213497161865234,9.552263259887695,-12.427094459533691,13.576730728149414,-8.556401252746582,8.029439926147461,1611.376276445591,730.314076952638,2879.6545694040697,1773.3309147485843,2465.137683564745,490.27578118539225,9.767745359567925e-05,0.0006621141219511628,0.029329318936877076,0.025963057419083363,0.15578536689281464,0.10553595423698425,0.3933858573436737,0.30737611651420593,80.74951171875,136.0215392793404,16.09327810470818,107.33298412687205,194.5885507779272
330,0,-220.9188690185547,66.7320785522461,161.62843322753906,55.64777755737305,-26.388090133666992,32.79171371459961,15.971699714660645,33.18584442138672,-12.53172779083252,26.269142150878906,11.38801097869873,18.491870880126953,-15.059150695800781,15.779400825500488,-1.9742828607559204,13.738659858703613,-1.6041300296783447,12.863819122314453,-12.375383377075195,15.141334533691406,-6.360461711883545,11.120485305786133,-4.155751705169678,9.591936111450195,-10.577264785766602,11.067784309387207,2299.2563772862877,1855.7036461191587,3900.3150086009173,2959.0812745616204,2252.6578445562086,847.351440300958,9.841955761658028e-05,0.00028475793078541756,0.06324182912844037,0.08092656027935506,0.15485568344593048,0.10439572483301163,0.37095528841018677,0.3133602440357208,143.5546875,184.69063805539102,31.038480189662927,113.71533548987297,249.451641079295
331,0,-283.0152893066406,72.48833465576172,141.3094940185547,62.70187759399414,-19.695096969604492,37.213294982910156,26.88338851928711,38.959205627441406,0.18260431289672852,29.999513626098633,12.876239776611328,18.023193359375,-11.990028381347656,15.375736236572266,-7.017599105834961,13.691410064697266,-0.528343141078949,13.196783065795898,-9.025620460510254,11.52981185913086,-4.921496391296387,11.730964660644531,-10.074341773986816,9.268328666687012,-12.966378211975098,8.784041404724121,2353.3407537575195,1888.3855684777664,3936.778497869318,2914.63901345667,2291.8545414954724,779.2030461689966,0.00019170455925632268,0.0009366467129439116,0.06457208806818182,0.08002199995574096,0.09302787482738495,0.0574742890894413,0.37805312871932983,0.31327420473098755,114.84375,176.24914063630376,27.24682122481172,129.87227637178333,259.74455274356666
332,0,-233.0762176513672,64.36017608642578,157.25843811035156,49.34365463256836,2.273197889328003,36.41699981689453,27.148391723632812,35.00712585449219,2.5736591815948486,27.022680282592773,10.796911239624023,19.42547607421875,-10.96524715423584,14.275297164916992,-12.386234283447266,15.132766723632812,-8.481813430786133,13.774930953979492,-5.1597700119018555,11.247635841369629,-6.844295501708984,10.861279487609863,-13.816460609436035,12.634913444519043,-7.802626609802246,11.179055213928223,1692.8189340016856,1356.5235087631931,2816.9828562602966,2287.512908088385,2197.9765417234676,620.0334547122828,8.009003067854792e-05,0.0005067606107331812,0.04074131872940692,0.058515989799379976,0.18117886781692505,0.09273897856473923,0.36787915229797363,0.3164333701133728,97.50884433962264,160.0835151621461,43.478716687884365,105.48906770322031,336.84701010299267
333,0,-242.67913818359375,65.5169906616211,148.39761352539062,39.67928695678711,-2.4271292686462402,33.9858512878418,30.913856506347656,24.18313217163086,13.093291282653809,18.467945098876953,8.724784851074219,14.185157775878906,-8.335474014282227,12.672388076782227,-10.207043647766113,12.842516899108887,-10.230961799621582,11.456560134887695,-8.491430282592773,8.729023933410645,-9.959517478942871,8.924393653869629,-18.905424118041992,11.102919578552246,-8.53652286529541,9.101101875305176,1654.1346499001952,955.3428373905836,3017.0572364936443,2217.8590839747517,2331.6556586596357,706.6365839869068,0.00015500842710025609,0.000937326462008059,0.033087261652542374,0.029121886890676484,0.18864238262176514,0.12982411682605743,0.3671414256095886,0.32313117384910583,161.4990234375,170.18224730181004,45.517502455010366,113.06038335200589,386.93560639097734
334,0,-223.22625732421875,73.75902557373047,147.0286102294922,52.36318588256836,-11.813373565673828,35.8695068359375,26.18134117126465,32.32307815551758,1.6639301776885986,25.857145309448242,11.049285888671875,16.74135398864746,-11.892647743225098,14.2334566116333,-14.214741706848145,14.074267387390137,-10.054886817932129,12.382569313049316,-9.19187068939209,13.477631568908691,-6.629134654998779,14.850569725036621,-11.913268089294434,11.532965660095215,-12.075285911560059,11.346563339233398,2052.1317429602464,1597.8180183137856,3515.3665551004956,2540.0540076985935,2334.3520968402704,660.5781640522334,0.00022319423442240804,0.0015994951827451587,0.05046612575715859,0.06932071171030102,0.17615891993045807,0.10684940218925476,0.3727448284626007,0.32013219594955444,107.666015625,180.7925220700394,36.805312864850116,118.4074750084028,283.2534432845383
335,0,-226.88577270507812,72.0071029663086,155.48948669433594,43.085693359375,-2.7088699340820312,37.4766960144043,25.748340606689453,31.322174072265625,1.1047101020812988,24.248628616333008,12.048669815063477,16.166038513183594,-6.156996726989746,14.835535049438477,-12.314876556396484,14.670029640197754,-10.957510948181152,14.368314743041992,-6.836751937866211,11.727477073669434,-10.95230770111084,11.268162727355957,-13.640827178955078,13.464345932006836,-10.125020980834961,10.022735595703125,1702.2358689784712,1007.0756151877076,2904.4013872538526,1985.3280783810542,2326.2757543666453,514.0068648915512,9.008134657051414e-05,0.0006847185431979597,0.035992905429509135,0.037471033260787136,0.17777739465236664,0.10194911807775497,0.37723231315612793,0.31790366768836975,139.6748310810811,157.5780345978598,30.634000755436023,109.20913164187229,308.890070205849
336,0,-258.5045471191406,90.18238067626953,152.2522430419922,57.799285888671875,-4.5812764167785645,43.93274688720703,28.331623077392578,33.94868469238281,1.7981643676757812,26.389616012573242,-1.342359185218811,23.42447280883789,-16.06497573852539,19.334455490112305,-4.190835952758789,14.196118354797363,-1.7211490869522095,11.191536903381348,-11.981513977050781,12.271387100219727,-9.122641563415527,9.709117889404297,-9.905932426452637,9.371426582336426,-13.760087966918945,8.68081283569336,1941.0693603240077,1478.1136972350253,3392.1128216911766,2672.1560692287767,2221.2254717704836,865.9614638929118,0.0001420823100488633,0.0005918087554164231,0.048998863868464054,0.05890067227544364,0.1565198451280594,0.11111608147621155,0.38623306155204773,0.3142435848712921,198.76802884615384,177.68256274224873,33.694438850077546,76.33554128656804,246.58644460692156
337,0,-243.89259338378906,74.50852966308594,150.38905334472656,59.076969146728516,-18.77781105041504,38.450111389160156,21.129289627075195,36.961204528808594,-4.605907917022705,26.562946319580078,6.248479843139648,27.061595916748047,-11.381794929504395,16.92751693725586,-2.118805408477783,13.4950590133667,-2.410951852798462,16.943767547607422,-15.18990421295166,14.622048377990723,-2.5383501052856445,14.347589492797852,-8.589252471923828,9.051809310913086,-14.603208541870117,9.779173851013184,2155.235028956057,1651.0589024244011,3712.1802950273136,2705.2942817266485,2251.902425100823,803.096212988905,0.00014935627405066043,0.0005273952847346663,0.05961926614717224,0.07234711372104907,0.1627388447523117,0.11596105992794037,0.3713899254798889,0.32457783818244934,151.99908088235293,186.26688643269665,25.45131263556833,141.62672164226916,267.35564909491666
338,0,-239.62062072753906,82.52316284179688,159.0185546875,40.40292739868164,-4.27924108505249,28.95304298400879,25.414104461669922,27.342519760131836,3.944525957107544,24.501468658447266,8.680270195007324,18.04494857788086,-20.061643600463867,15.33495807647705,-12.397821426391602,17.110647201538086,-6.954849720001221,13.471556663513184,-9.72601318359375,11.020201683044434,-8.242855072021484,11.733510971069336,-14.525772094726562,10.536344528198242,-9.95949649810791,12.003750801086426,1676.3693567926607,925.5694734480338,3013.137335526316,2054.814169708496,2324.753797206941,620.6531168430296,0.00014941628614906222,0.0006653924938291311,0.03091591282894737,0.022349467578704235,0.1679028570652008,0.09792551398277283,0.3396207392215729,0.3179634213447571,109.95678191489361,173.74765910797584,30.159916225756643,126.90598947993546,235.45099627104005
339,0,-229.61520385742188,81.30753326416016,154.58737182617188,37.52582931518555,7.682301044464111,34.853851318359375,21.863357543945312,20.948562622070312,1.3590643405914307,26.474472045898438,13.229829788208008,20.375680923461914,-13.471269607543945,13.631141662597656,-8.056604385375977,12.579021453857422,-6.575204849243164,12.447898864746094,-5.704613208770752,9.185748100280762,-13.840234756469727,9.31978988647461,-19.258607864379883,12.667987823486328,-6.190249443054199,10.923165321350098,1700.5001127828527,987.6310036080449,3024.950961408944,2341.5264694748994,2521.110047696366,698.1802128888539,0.00021164478675927967,0.0012146998196840286,0.0325506802262931,0.029759471350471644,0.21669374406337738,0.1451149433851242,0.3761385381221771,0.32441070675849915,114.84375,159.76491905076375,21.61180972953165,102.48599871619378,201.4507012015148
340,0,-225.24342346191406,73.4212417602539,160.3038330078125,47.28758239746094,6.410749912261963,40.231815338134766,24.346038818359375,29.308713912963867,-12.447693824768066,23.139667510986328,9.7990140914917,21.030319213867188,-2.8542380332946777,15.1810941696167,-8.383125305175781,15.726344108581543,-10.089730262756348,15.12960433959961,-4.344532012939453,12.179352760314941,-9.024811744689941,11.498231887817383,-13.299781799316406,13.895007133483887,-8.892213821411133,8.78018569946289,1823.5971101100852,1063.8247373175675,3147.607421875,2307.117810484024,2448.0444410930577,615.5116573840032,7.921887299744412e-05,0.00030628847889602184,0.041223919580853176,0.041188305643938376,0.16914571821689606,0.10932353883981705,0.39476335048675537,0.30726584792137146,147.65625,135.6677588161009,25.868156577500752,75.02414237754051,232.74661091998058
341,0,-278.1263732910156,79.23322296142578,140.0283203125,56.012420654296875,-8.84628677368164,43.60492706298828,30.265684127807617,37.235713958740234,-2.6177456378936768,25.167316436767578,7.542352199554443,17.274276733398438,-12.053136825561523,14.273015022277832,-10.058524131774902,16.035823822021484,-8.052611351013184,12.488386154174805,-7.821042060852051,11.644204139709473,-8.337822914123535,9.993898391723633,-12.02549934387207,12.968401908874512,-9.2343111038208,9.925390243530273,2105.5816282828287,1517.837566518842,3501.0343852796054,2615.3295571479784,2388.967295256335,624.957344258846,0.0001603590790182352,0.0006971595576032996,0.05247452942251462,0.0621987054441734,0.10524855554103851,0.066744863986969,0.3799274265766144,0.3205481469631195,147.65625,174.61321210254326,31.877686326778036,110.47808062740982,259.74455274356666
